customer_id,segment_name,recency,frequency,monetary,return_rate,avg_discount_pct,ticket_count,negative_ticket_rate,sessions_30d,campaign_clicks_30d,category_diversity
CUST00291,Loyal Customers,58,9,5604.34,0.2222222222222222,0.33555555555555555,3.0,1.0,4,1,5
CUST00292,Dormant Customers,43,1,657.91,1.0,0.08,1.0,0.0,6,2,1
CUST00293,Dormant Customers,230,3,1699.71,0.0,0.3233333333333333,0.0,0.0,3,0,3
CUST00294,Dormant Customers,102,1,1714.42,0.0,0.12,0.0,0.0,15,6,1
CUST00295,Discount Sensitive,16,2,2000.29,0.0,0.53,0.0,0.0,2,0,1
CUST00296,Dormant Customers,132,4,1989.83,0.0,0.195,0.0,0.0,2,0,4
CUST00297,Dormant Customers,154,1,1130.29,0.0,0.16,1.0,1.0,13,2,1
CUST00298,Dormant Customers,201,1,1122.99,0.0,0.2,0.0,0.0,6,2,1
CUST00299,Discount Sensitive,343,4,2302.1800000000003,0.25,0.4175,2.0,1.0,0,0,3
CUST00300,Discount Sensitive,5,4,2276.6099999999997,0.0,0.3725,0.0,0.0,5,0,2
CUST00301,High Value But Unhappy,9,7,7023.07,0.0,0.18285714285714286,3.0,1.0,7,0,3
CUST00302,Discount Sensitive,148,4,2534.0,0.25,0.3975,3.0,1.0,4,2,3
CUST00303,Loyal Customers,48,5,3674.2,0.2,0.21200000000000002,2.0,1.0,6,1,4
CUST00304,Dormant Customers,87,3,2837.27,0.0,0.23666666666666666,1.0,1.0,4,3,2
CUST00305,Dormant Customers,166,1,531.59,0.0,0.19,0.0,0.0,6,0,1
CUST00306,Loyal Customers,19,5,3658.35,0.2,0.21000000000000002,2.0,0.5,2,2,2
CUST00307,Discount Sensitive,32,3,2114.17,0.3333333333333333,0.42333333333333334,1.0,1.0,0,0,3
CUST00308,Dormant Customers,66,2,1535.15,0.0,0.26,0.0,0.0,7,1,1
CUST00309,Discount Sensitive,8,3,2731.6099999999997,0.0,0.3666666666666667,0.0,0.0,13,1,3
CUST00310,Dormant Customers,22,1,578.27,1.0,0.2,1.0,1.0,5,0,1
CUST00311,Dormant Customers,48,1,1336.82,0.0,0.1,0.0,0.0,4,0,1
CUST00312,Dormant Customers,64,1,486.27,0.0,0.2,0.0,0.0,9,0,1
CUST00313,Dormant Customers,162,1,769.77,0.0,0.33,1.0,1.0,16,0,1
CUST00314,Dormant Customers,16,1,560.98,0.0,0.29,0.0,0.0,0,0,1
CUST00315,Champions,17,10,10137.960000000001,0.0,0.337,2.0,1.0,11,4,5
CUST00316,Dormant Customers,97,2,1079.82,0.5,0.32,1.0,0.0,1,2,2
CUST00317,Dormant Customers,100,1,1353.24,0.0,0.19,0.0,0.0,8,0,1
CUST00318,Dormant Customers,47,5,5959.01,0.0,0.244,1.0,0.0,2,0,3
CUST00319,Dormant Customers,147,6,2585.4700000000003,0.0,0.32666666666666666,0.0,0.0,0,0,4
CUST00320,Loyal Customers,25,7,5001.34,0.0,0.32285714285714284,1.0,1.0,10,1,6
CUST00321,Loyal Customers,116,6,3100.54,0.0,0.3133333333333333,2.0,1.0,1,2,6
CUST00322,Discount Sensitive,4,5,3351.86,0.0,0.384,0.0,0.0,5,0,2
CUST00323,Dormant Customers,5,8,7225.06,0.0,0.32875,0.0,0.0,6,0,4
CUST00324,High Value But Unhappy,274,4,6039.5599999999995,0.25,0.1925,2.0,1.0,0,0,3
CUST00325,Dormant Customers,44,3,3542.89,0.0,0.24,0.0,0.0,6,1,2
CUST00326,Dormant Customers,124,3,1868.65,0.0,0.23666666666666666,1.0,0.0,7,3,3
CUST00327,Dormant Customers,2,3,1087.67,0.0,0.3133333333333333,0.0,0.0,7,1,3
CUST00328,Dormant Customers,322,1,371.68,0.0,0.32,0.0,0.0,2,0,1
CUST00329,Dormant Customers,1,1,299.28,0.0,0.06,0.0,0.0,1,0,1
CUST00330,Dormant Customers,74,3,1307.8000000000002,0.0,0.33,1.0,0.0,1,0,2
CUST00331,Discount Sensitive,151,5,3450.66,0.2,0.422,2.0,1.0,1,0,2
CUST00332,Discount Sensitive,24,2,2059.8,0.5,0.375,2.0,1.0,0,0,1
CUST00333,Dormant Customers,75,1,870.15,0.0,0.07,0.0,0.0,3,0,1
CUST00334,Dormant Customers,85,3,2170.31,0.3333333333333333,0.35666666666666663,1.0,1.0,2,0,1
CUST00335,Discount Sensitive,148,3,2480.1,0.0,0.38999999999999996,2.0,1.0,7,1,2
CUST00336,Dormant Customers,29,4,1900.82,0.0,0.2225,0.0,0.0,5,0,2
CUST00337,Discount Sensitive,7,2,1887.73,0.0,0.385,1.0,0.0,2,0,2
CUST00338,Dormant Customers,12,1,887.38,1.0,0.27,1.0,1.0,6,0,1
CUST00339,Dormant Customers,92,4,2671.88,0.25,0.3125,1.0,1.0,13,0,3
CUST00340,Loyal Customers,46,8,5565.53,0.125,0.17875,1.0,1.0,8,1,4
CUST00341,Discount Sensitive,19,1,790.16,0.0,0.46,0.0,0.0,11,0,1
CUST00342,Discount Sensitive,1,3,2620.58,0.0,0.4166666666666667,1.0,1.0,9,0,2
CUST00343,Loyal Customers,94,5,2489.52,0.0,0.248,0.0,0.0,7,1,2
CUST00344,High Value But Unhappy,189,5,4461.57,0.0,0.17200000000000001,4.0,1.0,5,0,5
CUST00345,Champions,3,5,5510.36,0.0,0.154,1.0,1.0,15,0,2
CUST00346,Loyal Customers,72,11,10011.3,0.18181818181818182,0.25363636363636366,2.0,1.0,13,1,4
CUST00347,Discount Sensitive,184,4,3311.46,0.0,0.3825,1.0,0.0,8,1,3
CUST00348,Dormant Customers,1,3,2509.74,0.0,0.25666666666666665,0.0,0.0,14,2,3
CUST00349,Dormant Customers,74,4,3794.38,0.0,0.2475,0.0,0.0,2,0,3
CUST00350,Dormant Customers,41,1,537.51,0.0,0.12,0.0,0.0,18,0,1
CUST00351,High Value But Unhappy,9,7,7447.2,0.14285714285714285,0.21,3.0,1.0,4,0,4
CUST00352,Dormant Customers,27,1,1000.77,0.0,0.12,0.0,0.0,13,1,1
CUST00353,Dormant Customers,118,4,1755.1200000000001,0.0,0.25,1.0,1.0,4,1,2
CUST00354,Loyal Customers,36,5,2894.64,0.0,0.22199999999999998,1.0,1.0,4,1,3
CUST00355,Dormant Customers,171,4,3405.2,0.0,0.1175,2.0,1.0,4,2,3
CUST00356,Loyal Customers,7,5,2474.34,0.0,0.242,2.0,1.0,10,1,4
CUST00357,Dormant Customers,42,1,513.15,0.0,0.29,1.0,1.0,9,1,1
CUST00358,Dormant Customers,101,2,1523.3600000000001,0.0,0.33499999999999996,1.0,1.0,4,0,2
CUST00359,Dormant Customers,3,8,6332.549999999999,0.0,0.25,0.0,0.0,0,0,3
CUST00360,Dormant Customers,2,6,8052.9800000000005,0.0,0.165,0.0,0.0,1,0,3
CUST00361,Dormant Customers,169,1,361.04,1.0,0.12,1.0,1.0,3,1,1
CUST00362,Dormant Customers,23,4,2137.19,0.0,0.31,1.0,1.0,12,0,3
CUST00363,Dormant Customers,27,1,413.99,0.0,0.32,1.0,1.0,2,0,1
CUST00364,Dormant Customers,359,3,2049.88,0.0,0.24666666666666667,2.0,0.5,0,0,3
CUST00365,Dormant Customers,158,1,1015.06,0.0,0.21,0.0,0.0,7,0,1
CUST00366,High Value But Unhappy,92,4,5279.17,0.0,0.185,1.0,1.0,2,0,2
CUST00367,Dormant Customers,212,1,884.81,0.0,0.14,0.0,0.0,1,1,1
CUST00368,Dormant Customers,55,1,348.81,1.0,0.25,1.0,1.0,7,0,1
CUST00369,Dormant Customers,71,3,2263.62,0.0,0.25333333333333335,0.0,0.0,7,1,3
CUST00370,Discount Sensitive,172,1,452.14,0.0,0.42,0.0,0.0,8,1,1
CUST00371,Dormant Customers,124,3,2631.54,0.0,0.16666666666666666,1.0,0.0,4,0,2
CUST00372,Discount Sensitive,56,1,431.11,0.0,0.38,1.0,0.0,2,0,1
CUST00373,Dormant Customers,73,2,1612.8899999999999,0.0,0.3,0.0,0.0,9,1,2
CUST00374,Dormant Customers,219,2,795.8299999999999,0.0,0.345,1.0,1.0,0,3,2
CUST00375,Dormant Customers,85,6,3564.29,0.0,0.32833333333333337,1.0,1.0,2,0,5
CUST00376,Dormant Customers,45,8,5532.45,0.0,0.2675,0.0,0.0,5,0,5
CUST00377,Dormant Customers,80,4,2214.32,0.0,0.2625,0.0,0.0,10,0,3
CUST00378,Dormant Customers,99,1,1622.32,0.0,0.29,0.0,0.0,4,0,1
CUST00379,Dormant Customers,75,2,1029.97,0.0,0.16,0.0,0.0,2,0,2
CUST00380,Discount Sensitive,39,6,3460.9,0.0,0.4033333333333333,1.0,1.0,8,0,4
CUST00381,Dormant Customers,182,1,597.86,0.0,0.28,1.0,1.0,2,0,1
CUST00382,Dormant Customers,45,2,766.55,0.0,0.105,0.0,0.0,6,0,2
CUST00383,Champions,8,6,4050.1099999999997,0.16666666666666666,0.20000000000000004,3.0,1.0,14,1,3
CUST00384,Dormant Customers,26,1,470.31,0.0,0.22,0.0,0.0,0,0,1
CUST00385,Loyal Customers,63,7,5606.02,0.0,0.29714285714285715,3.0,0.6666666666666666,6,1,4
CUST00386,Champions,0,6,4989.88,0.0,0.24166666666666667,1.0,1.0,13,2,4
CUST00387,Dormant Customers,40,1,721.21,0.0,0.31,0.0,0.0,1,0,1
CUST00388,Loyal Customers,37,5,2574.36,0.0,0.328,1.0,1.0,6,3,3
CUST00389,Champions,14,9,6570.38,0.0,0.29888888888888887,3.0,0.6666666666666666,11,2,3
CUST00390,Dormant Customers,54,2,1639.4299999999998,0.0,0.35,1.0,1.0,4,1,2
CUST00391,Dormant Customers,1,3,2830.86,0.0,0.23666666666666666,0.0,0.0,4,0,2
CUST00392,Loyal Customers,133,7,5290.95,0.0,0.2785714285714286,0.0,0.0,4,1,4
CUST00393,Dormant Customers,12,2,2231.04,0.0,0.19,1.0,0.0,5,1,2
CUST00394,Dormant Customers,1,1,404.19,0.0,0.21,1.0,1.0,12,0,1
CUST00395,Dormant Customers,35,3,1418.71,0.0,0.31666666666666665,1.0,1.0,12,0,3
CUST00396,Loyal Customers,10,5,3031.7799999999997,0.0,0.21399999999999997,1.0,1.0,10,2,4
CUST00397,Loyal Customers,79,11,9647.73,0.0,0.21545454545454545,4.0,0.75,3,2,5
CUST00398,Dormant Customers,8,4,2823.02,0.0,0.28500000000000003,1.0,1.0,11,0,3
CUST00399,Dormant Customers,262,4,2749.65,0.0,0.3025,0.0,0.0,3,0,4
CUST00400,Discount Sensitive,44,1,402.05,0.0,0.61,0.0,0.0,9,0,1
CUST00401,Dormant Customers,66,1,568.99,0.0,0.19,1.0,1.0,2,0,1
CUST00402,Discount Sensitive,132,3,1410.06,0.0,0.36000000000000004,1.0,1.0,1,1,3
CUST00403,Dormant Customers,21,2,2029.3200000000002,0.0,0.12,0.0,0.0,15,1,2
CUST00404,Loyal Customers,193,6,4631.52,0.0,0.20666666666666667,2.0,1.0,1,1,3
CUST00405,Discount Sensitive,2,1,282.03,1.0,0.5,1.0,1.0,4,0,1
CUST00406,Dormant Customers,10,3,997.27,0.0,0.3433333333333333,1.0,0.0,10,0,1
CUST00407,Discount Sensitive,18,1,1569.01,0.0,0.36,0.0,0.0,0,0,1
CUST00408,Loyal Customers,40,7,4155.91,0.14285714285714285,0.23857142857142857,4.0,0.0,0,1,4
CUST00409,Loyal Customers,58,7,4946.35,0.42857142857142855,0.2671428571428572,3.0,1.0,11,1,4
CUST00410,Dormant Customers,1,2,1365.22,0.0,0.22,1.0,0.0,16,0,2
CUST00411,Dormant Customers,253,1,1756.76,0.0,0.16,0.0,0.0,1,0,1
CUST00412,Dormant Customers,529,1,1486.51,0.0,0.04,0.0,0.0,0,0,1
CUST00413,Discount Sensitive,26,3,1644.89,0.3333333333333333,0.45999999999999996,2.0,1.0,16,0,3
CUST00414,Dormant Customers,3,1,311.44,1.0,0.32,1.0,1.0,5,1,1
CUST00415,Dormant Customers,120,2,2282.07,0.0,0.255,1.0,0.0,1,2,2
CUST00416,Dormant Customers,28,2,1020.28,0.0,0.28500000000000003,1.0,0.0,4,0,2
CUST00417,Dormant Customers,151,4,2750.0299999999997,0.0,0.2525,0.0,0.0,0,1,3
CUST00418,Dormant Customers,5,2,1919.75,0.0,0.13999999999999999,1.0,1.0,8,2,2
CUST00419,Dormant Customers,98,2,1795.1,0.0,0.30000000000000004,0.0,0.0,12,1,1
CUST00420,High Value But Unhappy,18,4,4050.29,0.0,0.185,1.0,1.0,14,0,3
CUST00421,High Value But Unhappy,0,7,5557.389999999999,0.14285714285714285,0.2928571428571428,2.0,0.5,4,0,3
CUST00422,Dormant Customers,125,2,1075.03,0.0,0.25,0.0,0.0,7,0,1
CUST00423,Dormant Customers,135,3,2349.76,0.0,0.21666666666666667,0.0,0.0,1,0,2
CUST00424,Dormant Customers,113,2,1297.49,0.0,0.21000000000000002,1.0,1.0,5,1,2
CUST00425,Dormant Customers,113,2,1502.44,0.0,0.195,0.0,0.0,12,2,2
CUST00426,Dormant Customers,77,2,1478.25,0.0,0.175,0.0,0.0,8,0,2
CUST00427,Discount Sensitive,1,2,331.53,0.5,0.41500000000000004,1.0,1.0,4,0,2
CUST00428,Dormant Customers,74,5,2817.05,0.0,0.31,1.0,1.0,1,0,2
CUST00429,Dormant Customers,6,1,432.48,0.0,0.26,1.0,1.0,13,2,1
CUST00430,Dormant Customers,22,3,2369.81,0.0,0.2833333333333333,0.0,0.0,0,0,3
CUST00431,Discount Sensitive,154,2,903.65,0.0,0.435,0.0,0.0,1,1,1
CUST00432,Dormant Customers,112,4,5036.07,0.0,0.2425,0.0,0.0,9,0,3
CUST00433,High Value But Unhappy,36,6,4884.34,0.0,0.295,4.0,0.5,10,0,3
CUST00434,Dormant Customers,293,2,1034.35,0.0,0.25,0.0,0.0,2,1,2
CUST00435,Dormant Customers,200,3,1740.56,0.3333333333333333,0.27,1.0,1.0,1,1,3
CUST00436,Dormant Customers,49,4,2770.92,0.0,0.2,0.0,0.0,2,0,2
CUST00437,Dormant Customers,151,1,729.22,0.0,0.25,0.0,0.0,0,0,1
CUST00438,Dormant Customers,64,3,2466.39,1.0,0.16,3.0,1.0,6,2,3
CUST00439,Dormant Customers,119,3,1981.34,0.3333333333333333,0.33666666666666667,1.0,1.0,7,0,2
CUST00440,Discount Sensitive,64,1,325.03,0.0,0.56,1.0,1.0,5,0,1
CUST00441,Dormant Customers,211,1,786.67,0.0,0.24,1.0,0.0,1,0,1
CUST00442,High Value But Unhappy,69,8,4905.34,0.0,0.36,1.0,1.0,2,0,4
CUST00443,Dormant Customers,265,3,1694.35,0.0,0.25,0.0,0.0,2,0,2
CUST00444,Dormant Customers,232,1,520.84,0.0,0.19,0.0,0.0,1,1,1
CUST00445,Discount Sensitive,26,1,1594.8,0.0,0.43,0.0,0.0,4,1,1
CUST00446,Dormant Customers,26,1,521.16,0.0,0.33,0.0,0.0,9,0,1
CUST00447,Loyal Customers,36,7,3091.4,0.14285714285714285,0.3671428571428571,2.0,0.5,6,1,2
CUST00448,Loyal Customers,136,5,4291.91,0.4,0.202,3.0,0.6666666666666666,11,3,3
CUST00449,Discount Sensitive,209,2,661.52,0.0,0.38,0.0,0.0,1,0,2
CUST00450,Dormant Customers,44,1,862.9,0.0,0.24,0.0,0.0,5,0,1
CUST00451,Dormant Customers,29,4,3636.0,0.25,0.1625,2.0,0.5,3,0,2
CUST00452,Discount Sensitive,256,6,1929.85,0.0,0.38999999999999996,1.0,0.0,2,0,3
CUST00453,Dormant Customers,17,4,3032.93,0.0,0.28500000000000003,1.0,1.0,1,0,4
CUST00454,Dormant Customers,13,4,2655.42,0.0,0.1525,2.0,0.0,17,1,2
CUST00455,Discount Sensitive,273,3,1616.76,0.0,0.43,1.0,1.0,0,0,2
CUST00456,Dormant Customers,147,4,3440.2,0.0,0.1575,1.0,1.0,0,1,3
CUST00457,Dormant Customers,321,2,1371.21,0.0,0.15000000000000002,0.0,0.0,1,0,2
CUST00458,Discount Sensitive,4,2,1371.81,0.0,0.4,0.0,0.0,4,0,2
CUST00459,Dormant Customers,237,3,2928.0299999999997,0.3333333333333333,0.18000000000000002,2.0,1.0,5,0,2
CUST00460,Loyal Customers,19,11,9241.95,0.09090909090909091,0.2690909090909091,1.0,1.0,8,1,6
CUST00461,Dormant Customers,194,4,1579.47,0.0,0.305,0.0,0.0,3,1,3
CUST00462,Dormant Customers,35,3,2689.5,0.0,0.3566666666666667,1.0,1.0,2,0,2
CUST00463,Dormant Customers,29,4,5048.68,0.0,0.2525,0.0,0.0,0,0,3
CUST00464,Loyal Customers,106,10,6495.79,0.1,0.34500000000000003,3.0,0.3333333333333333,6,1,4
CUST00465,Discount Sensitive,177,1,1298.74,0.0,0.37,0.0,0.0,3,1,1
CUST00466,Loyal Customers,25,10,5238.91,0.1,0.326,2.0,1.0,9,2,4
CUST00467,Dormant Customers,3,2,1180.98,0.0,0.295,0.0,0.0,7,1,2
CUST00468,Discount Sensitive,198,2,1077.8600000000001,0.5,0.385,1.0,1.0,1,1,1
CUST00469,Discount Sensitive,19,3,1886.95,0.0,0.4533333333333333,0.0,0.0,8,0,1
CUST00470,Discount Sensitive,166,5,3508.62,0.0,0.362,2.0,1.0,1,0,3
CUST00471,Discount Sensitive,126,1,307.23,0.0,0.49,0.0,0.0,5,0,1
CUST00472,Dormant Customers,114,3,2846.8,0.0,0.15333333333333332,0.0,0.0,0,0,2
CUST00473,Dormant Customers,121,6,3513.72,0.16666666666666666,0.24166666666666667,2.0,1.0,0,0,4
CUST00474,Dormant Customers,22,3,1652.35,0.3333333333333333,0.24333333333333332,1.0,1.0,5,0,3
CUST00475,Dormant Customers,39,9,6914.04,0.0,0.20222222222222222,0.0,0.0,2,0,4
CUST00476,High Value But Unhappy,140,7,6233.25,0.14285714285714285,0.38285714285714284,3.0,1.0,6,0,4
CUST00477,Discount Sensitive,60,4,3034.67,0.0,0.48,0.0,0.0,2,1,3
CUST00478,Discount Sensitive,31,2,862.04,0.0,0.395,0.0,0.0,8,1,2
CUST00479,Dormant Customers,269,1,319.34,0.0,0.27,1.0,0.0,5,0,1
CUST00480,At-Risk High Value,148,7,4227.82,0.0,0.19285714285714287,0.0,0.0,2,0,3
CUST00481,Dormant Customers,43,2,934.12,0.0,0.19,0.0,0.0,10,1,2
CUST00482,Dormant Customers,32,4,2177.14,0.0,0.35,0.0,0.0,15,1,3
CUST00483,High Value But Unhappy,107,7,4120.83,0.14285714285714285,0.24714285714285714,1.0,1.0,3,0,5
CUST00484,High Value But Unhappy,62,5,5407.55,0.2,0.16799999999999998,3.0,1.0,9,0,2
CUST00485,Loyal Customers,228,5,2971.02,0.0,0.426,2.0,0.0,1,1,3
CUST00486,Dormant Customers,44,1,810.16,0.0,0.05,0.0,0.0,10,0,1
CUST00487,Discount Sensitive,29,7,2642.71,0.14285714285714285,0.4828571428571428,6.0,0.6666666666666666,2,0,3
CUST00488,Dormant Customers,217,4,2427.65,0.0,0.27,0.0,0.0,8,1,4
CUST00489,Discount Sensitive,210,1,963.44,0.0,0.37,0.0,0.0,10,0,1
CUST00490,Dormant Customers,7,1,557.54,1.0,0.13,1.0,1.0,8,1,1
CUST00491,Dormant Customers,97,1,540.89,1.0,0.24,1.0,1.0,10,1,1
CUST00492,High Value But Unhappy,61,6,5426.94,0.16666666666666666,0.32333333333333336,1.0,1.0,0,0,3
CUST00493,Dormant Customers,108,2,1757.06,0.5,0.28500000000000003,1.0,1.0,10,3,2
CUST00494,Dormant Customers,11,1,660.15,0.0,0.15,0.0,0.0,6,0,1
CUST00495,Dormant Customers,45,2,2001.5900000000001,0.0,0.32,0.0,0.0,4,0,1
CUST00496,Discount Sensitive,35,1,1586.18,0.0,0.43,0.0,0.0,4,0,1
CUST00497,Dormant Customers,159,1,1724.62,0.0,0.14,0.0,0.0,1,2,1
CUST00498,Dormant Customers,24,2,970.31,0.0,0.14500000000000002,0.0,0.0,3,0,2
CUST00499,Dormant Customers,18,3,2917.37,0.0,0.09999999999999999,1.0,0.0,1,0,2
CUST00500,Dormant Customers,43,3,3208.81,0.0,0.21,0.0,0.0,10,1,3
CUST00501,Dormant Customers,20,4,2834.75,0.0,0.1825,1.0,1.0,4,0,3
CUST00502,Discount Sensitive,17,2,1615.2400000000002,0.0,0.475,0.0,0.0,13,0,2
CUST00503,High Value But Unhappy,48,7,4458.49,0.14285714285714285,0.3014285714285715,3.0,1.0,4,0,5
CUST00504,Dormant Customers,15,1,1602.01,0.0,0.2,0.0,0.0,9,2,1
CUST00505,Dormant Customers,125,1,1027.23,0.0,0.21,0.0,0.0,9,1,1
CUST00506,Loyal Customers,38,9,8243.95,0.0,0.26,4.0,1.0,0,1,5
CUST00507,Discount Sensitive,120,2,3345.6800000000003,0.0,0.36,0.0,0.0,1,0,1
CUST00508,Dormant Customers,148,1,717.51,0.0,0.13,0.0,0.0,6,0,1
CUST00509,Discount Sensitive,21,1,954.21,0.0,0.36,0.0,0.0,9,1,1
CUST00510,Dormant Customers,162,4,3630.48,0.25,0.27249999999999996,1.0,1.0,4,1,2
CUST00511,Dormant Customers,5,4,2778.7,0.0,0.1775,1.0,1.0,18,0,4
CUST00512,Dormant Customers,16,4,2468.63,0.0,0.2025,1.0,0.0,6,0,3
CUST00513,High Value But Unhappy,27,8,5289.39,0.0,0.23125,3.0,0.3333333333333333,6,0,4
CUST00514,Dormant Customers,93,1,1687.55,0.0,0.2,0.0,0.0,11,4,1
CUST00515,Dormant Customers,6,2,1540.13,0.0,0.3,1.0,1.0,2,0,1
CUST00516,Dormant Customers,27,1,623.59,0.0,0.19,0.0,0.0,9,2,1
CUST00517,Loyal Customers,59,5,2777.25,0.0,0.288,2.0,0.5,2,3,3
CUST00518,Dormant Customers,23,1,226.9,0.0,0.12,0.0,0.0,5,0,1
CUST00519,Dormant Customers,81,1,412.42,0.0,0.33,0.0,0.0,0,0,1
CUST00520,Loyal Customers,2,5,3130.28,0.0,0.29,0.0,0.0,2,2,4
CUST00521,Loyal Customers,42,7,3626.0699999999997,0.0,0.3157142857142857,1.0,1.0,5,3,4
CUST00522,Dormant Customers,462,1,1688.22,0.0,0.2,0.0,0.0,1,2,1
CUST00523,Discount Sensitive,29,3,2606.67,0.0,0.4266666666666667,1.0,1.0,7,0,3
CUST00524,Champions,11,10,7161.96,0.1,0.282,2.0,0.5,10,1,4
CUST00525,Dormant Customers,220,4,1916.75,0.0,0.24,0.0,0.0,1,0,3
CUST00526,Discount Sensitive,2,1,1131.41,0.0,0.38,0.0,0.0,6,0,1
CUST00527,Dormant Customers,113,6,5554.469999999999,0.0,0.2883333333333334,0.0,0.0,1,0,4
CUST00528,Discount Sensitive,14,1,556.1,0.0,0.45,0.0,0.0,12,0,1
CUST00529,Dormant Customers,63,1,1129.52,0.0,0.24,1.0,1.0,11,2,1
CUST00530,Dormant Customers,57,3,2183.4300000000003,0.0,0.22,0.0,0.0,2,0,2
CUST00531,Discount Sensitive,43,2,648.41,0.0,0.48,1.0,1.0,1,0,2
CUST00532,High Value But Unhappy,118,4,4895.42,0.0,0.3675,1.0,1.0,1,0,3
CUST00533,Discount Sensitive,4,1,149.0,0.0,0.56,1.0,1.0,9,0,1
CUST00534,Dormant Customers,74,5,3110.46,0.0,0.23200000000000004,1.0,1.0,4,0,2
CUST00535,Loyal Customers,138,5,5156.9,0.0,0.32,0.0,0.0,5,1,4
CUST00536,Dormant Customers,55,4,4432.75,0.0,0.1825,0.0,0.0,14,1,4
CUST00537,Dormant Customers,2,1,447.58,0.0,0.32,0.0,0.0,4,0,1
CUST00538,Loyal Customers,70,6,4026.69,0.0,0.10833333333333334,0.0,0.0,5,2,4
CUST00539,Loyal Customers,65,8,7874.25,0.0,0.21,3.0,0.0,1,1,4
CUST00540,High Value But Unhappy,56,7,5087.94,0.0,0.3057142857142857,3.0,1.0,3,0,4
CUST00541,Loyal Customers,132,5,3404.94,0.0,0.32599999999999996,1.0,0.0,1,2,4
CUST00542,Dormant Customers,54,1,576.88,0.0,0.3,0.0,0.0,1,1,1
CUST00543,Dormant Customers,197,4,2320.55,0.0,0.26,0.0,0.0,2,2,3
CUST00544,Dormant Customers,85,2,2284.46,0.0,0.215,0.0,0.0,6,0,2
CUST00545,Dormant Customers,1,1,603.57,0.0,0.35,1.0,1.0,9,2,1
CUST00546,Dormant Customers,3,2,2127.37,0.0,0.305,0.0,0.0,12,1,2
CUST00547,Dormant Customers,39,1,1001.24,1.0,0.12,1.0,1.0,6,0,1
CUST00548,Dormant Customers,165,1,858.7,0.0,0.28,0.0,0.0,6,0,1
CUST00549,Dormant Customers,132,2,1035.57,0.0,0.35,1.0,0.0,1,1,2
CUST00550,Discount Sensitive,11,1,525.8,0.0,0.42,0.0,0.0,0,0,1
CUST00551,Dormant Customers,25,3,1964.0,0.0,0.19333333333333333,0.0,0.0,10,2,2
CUST00552,Dormant Customers,4,1,567.45,0.0,0.16,0.0,0.0,12,1,1
CUST00553,Dormant Customers,293,4,3183.11,0.0,0.31,0.0,0.0,2,0,4
CUST00554,Discount Sensitive,7,3,1402.26,0.0,0.38999999999999996,0.0,0.0,10,0,2
CUST00555,Dormant Customers,45,3,1924.03,0.0,0.20000000000000004,2.0,1.0,3,1,3
CUST00556,Dormant Customers,26,1,936.16,0.0,0.25,1.0,1.0,1,0,1
CUST00557,Champions,16,6,4460.42,0.0,0.215,1.0,1.0,17,1,4
CUST00558,Dormant Customers,399,2,679.0699999999999,0.0,0.255,0.0,0.0,1,0,2
CUST00559,Dormant Customers,1,2,1344.49,0.0,0.26,0.0,0.0,2,1,2
CUST00560,Dormant Customers,231,1,1135.13,0.0,0.35,0.0,0.0,1,0,1
CUST00561,Dormant Customers,4,1,256.33,0.0,0.35,1.0,0.0,16,0,1
CUST00562,Discount Sensitive,259,2,899.8599999999999,0.5,0.4,2.0,1.0,1,1,1
CUST00563,Dormant Customers,105,2,887.86,0.0,0.305,0.0,0.0,1,0,1
CUST00564,High Value But Unhappy,130,8,4592.1900000000005,0.0,0.365,3.0,0.6666666666666666,10,0,4
CUST00565,Dormant Customers,39,1,275.55,0.0,0.11,0.0,0.0,10,2,1
CUST00566,Dormant Customers,22,1,657.76,0.0,0.32,0.0,0.0,25,0,1
CUST00567,Champions,3,8,4922.05,0.0,0.2825,1.0,1.0,9,0,5
CUST00568,Discount Sensitive,34,1,482.12,0.0,0.38,0.0,0.0,3,0,1
CUST00569,Discount Sensitive,113,1,430.0,0.0,0.38,0.0,0.0,7,3,1
CUST00570,Dormant Customers,168,3,2545.7200000000003,0.3333333333333333,0.24666666666666667,1.0,1.0,0,1,3
CUST00571,Dormant Customers,32,1,598.14,1.0,0.28,1.0,0.0,5,0,1
CUST00572,Dormant Customers,51,6,3305.75,0.0,0.2816666666666667,0.0,0.0,8,0,3
CUST00573,Discount Sensitive,125,5,2912.39,0.0,0.372,1.0,1.0,0,0,4
CUST00574,Champions,5,7,5871.91,0.0,0.21857142857142858,1.0,1.0,14,1,3
CUST00575,Dormant Customers,83,1,548.72,0.0,0.3,1.0,1.0,6,1,1
CUST00576,Dormant Customers,46,2,799.27,0.0,0.33499999999999996,0.0,0.0,15,1,2
CUST00577,Loyal Customers,72,5,3560.2299999999996,0.0,0.236,1.0,0.0,7,2,2
CUST00578,Dormant Customers,376,2,3054.7200000000003,0.0,0.095,0.0,0.0,2,2,2
CUST00579,Discount Sensitive,10,1,301.68,0.0,0.39,0.0,0.0,1,0,1
CUST00580,Dormant Customers,74,1,713.84,0.0,0.14,0.0,0.0,4,1,1
CUST00581,Dormant Customers,76,2,1527.79,0.0,0.185,0.0,0.0,0,0,1
CUST00582,Discount Sensitive,286,1,392.06,0.0,0.42,1.0,0.0,2,2,1
CUST00583,Dormant Customers,263,4,3652.46,0.0,0.1325,1.0,1.0,2,0,3
